dataset;alpha;random_state;en;sigmoid_nnre;brier_nnre;dedpul;random_dedpul
mnist_2;0,25;4;0,20420000000000005;0,17279999999999995;0,13580000000000003;0,1482;0,14680000000000004
mnist_2;0,25;5;0,21730000000000005;0,16779999999999995;0,138;0,1472;0,1472
mnist_2;0,25;6;0,20099999999999996;0,14649999999999996;0,131;0,13649999999999995;0,13880000000000003
mnist_2;0,25;7;0,19820000000000004;0,18079999999999996;0,131;0,137;0,13880000000000003
mnist_2;0,25;8;0,18400000000000005;0,1452;0,12450000000000006;0,13649999999999995;0,1402
mnist_2;0,25;9;0,1955;0,15280000000000005;0,13419999999999999;0,1382;0,13880000000000003
mnist_2;0,5;0;0,15700000000000003;0,14049999999999996;0,11199999999999999;0,10880000000000001;0,11080000000000001
mnist_2;0,5;1;0,16379999999999995;0,13849999999999996;0,12180000000000002;0,11099999999999999;0,11019999999999996
mnist_2;0,5;2;0,16249999999999998;0,1482;0,12350000000000005;0,123;0,123
mnist_2;0,5;3;0,17120000000000002;0,1422;0,10750000000000004;0,12419999999999998;0,124
mnist_2;0,5;4;0,17379999999999995;0,15349999999999997;0,12619999999999998;0,11699999999999999;0,11750000000000005
mnist_2;0,5;5;0,1642;0,15349999999999997;0,12580000000000002;0,12319999999999998;0,123
mnist_2;0,5;6;0,16820000000000002;0,14749999999999996;0,11480000000000001;0,11250000000000004;0,11150000000000004
mnist_2;0,5;7;0,15849999999999997;0,1382;0,10319999999999996;0,10950000000000004;0,10950000000000004
mnist_2;0,5;8;0,15580000000000005;0,14680000000000004;0,11580000000000001;0,119;0,11880000000000002
mnist_2;0,5;9;0,15449999999999997;0,13780000000000003;0,118;0,11650000000000005;0,11619999999999997
mnist_2;0,75;0;0,09750000000000003;0,10219999999999996;0,08779999999999999;0,07499999999999996;0,07499999999999996
mnist_2;0,75;1;0,09450000000000003;0,11319999999999997;0,08020000000000005;0,06899999999999995;0,07020000000000004
mnist_2;0,75;2;0,09750000000000003;0,121;0,08399999999999996;0,0675;0,06720000000000004
mnist_2;0,75;3;0,09099999999999997;0,10219999999999996;0,07779999999999998;0,07679999999999998;0,07599999999999996
mnist_2;0,75;4;0,09350000000000003;0,11450000000000005;0,07999999999999996;0,07020000000000004;0,06979999999999997
mnist_2;0,75;5;0,09199999999999997;0,11919999999999997;0,08819999999999995;0,06999999999999995;0,06999999999999995
mnist_2;0,75;6;0,09519999999999995;0,126;0,08620000000000005;0,07920000000000005;0,07950000000000002
mnist_2;0,75;7;0,07920000000000005;0,1078;0,07250000000000001;0,06479999999999997;0,0645
mnist_2;0,75;8;0,09050000000000002;0,11419999999999997;0,08050000000000002;0,07450000000000001;0,07299999999999995
mnist_2;0,75;9;0,0958;0,11580000000000001;0,08320000000000005;0,07120000000000004;0,07199999999999995
mnist_2;0,95;0;0,0262;0,03200000000000003;0,03149999999999997;0,02200000000000002;0,021199999999999997
mnist_2;0,95;1;0,02849999999999997;0,035499999999999976;0,03849999999999998;0,0262;0,02849999999999997
mnist_2;0,95;2;0,023800000000000043;0,03280000000000005;0,038000000000000034;0,018000000000000016;0,02100000000000002
mnist_2;0,95;3;0,02749999999999997;0,030200000000000005;0,03920000000000001;0,022199999999999998;0,022199999999999998
mnist_2;0,95;4;0,027000000000000024;0,03380000000000005;0,04520000000000002;0,026000000000000023;0,0252
mnist_2;0,95;5;0,031000000000000028;0,03300000000000003;0,03049999999999997;0,027000000000000024;0,026499999999999968
mnist_2;0,95;6;0,029200000000000004;0,032200000000000006;0,03700000000000003;0,02200000000000002;0,02180000000000004
mnist_2;0,95;7;0,028000000000000025;0,03420000000000001;0,02849999999999997;0,023800000000000043;0,0242
mnist_2;0,95;8;0,025499999999999967;0,032200000000000006;0,04179999999999995;0,020000000000000018;0,020499999999999963
mnist_2;0,95;9;0,027200000000000002;0,03300000000000003;0,041200000000000014;0,0232;0,02300000000000002
mnist_3;0,05;0;0,11750000000000005;0,05300000000000005;0,05049999999999999;0,05120000000000002;0,052000000000000046
mnist_3;0,05;1;0,14280000000000004;0,0695;0,04949999999999999;0,050799999999999956;0,05179999999999996
mnist_3;0,05;2;0,12980000000000003;0,06000000000000005;0,04679999999999995;0,049799999999999955;0,05179999999999996
mnist_3;0,05;3;0,11099999999999999;0,052000000000000046;0,05349999999999999;0,05479999999999996;0,05879999999999996
mnist_3;0,05;4;0,10399999999999998;0,04720000000000002;0,049799999999999955;0,05179999999999996;0,05149999999999999
mnist_3;0,05;5;0,09350000000000003;0,04600000000000004;0,04920000000000002;0,052000000000000046;0,05520000000000003
mnist_3;0,05;6;0,0938;0,050799999999999956;0,05049999999999999;0,053200000000000025;0,054200000000000026
mnist_3;0,05;7;0,16549999999999998;0,051000000000000045;0,050000000000000044;0,05249999999999999;0,05500000000000005
mnist_3;0,05;8;0,12;0,05920000000000003;0,05300000000000005;0,05149999999999999;0,05179999999999996
mnist_3;0,05;9;0,16049999999999998;0,06020000000000003;0,05179999999999996;0,05479999999999996;0,06379999999999997
mnist_3;0,25;0;0,15980000000000005;0,09799999999999998;0,09450000000000003;0,09619999999999995;0,09799999999999998
mnist_3;0,25;1;0,16080000000000005;0,10819999999999996;0,09750000000000003;0,10219999999999996;0,10219999999999996
mnist_3;0,25;2;0,1462;0,12680000000000002;0,1058;0,11499999999999999;0,11299999999999999
mnist_3;0,25;3;0,1642;0,119;0,10550000000000004;0,11099999999999999;0,10880000000000001
mnist_3;0,25;4;0,1472;0,12549999999999994;0,1068;0,10550000000000004;0,10519999999999996
mnist_3;0,25;5;0,15080000000000005;0,123;0,10419999999999996;0,10519999999999996;0,10719999999999996
mnist_3;0,25;6;0,14380000000000004;0,11580000000000001;0,1078;0,10399999999999998;0,10450000000000004
mnist_3;0,25;7;0,16649999999999998;0,12180000000000002;0,10550000000000004;0,11280000000000001;0,11150000000000004
mnist_3;0,25;8;0,13319999999999999;0,11450000000000005;0,09450000000000003;0,09219999999999995;0,09250000000000003
mnist_3;0,25;9;0,17700000000000005;0,14080000000000004;0,11419999999999997;0,11499999999999999;0,11480000000000001
mnist_3;0,5;0;0,12250000000000005;0,10219999999999996;0,09199999999999997;0,08350000000000002;0,08120000000000005
mnist_3;0,5;1;0,14749999999999996;0,12680000000000002;0,1048;0,09619999999999995;0,09650000000000003
mnist_3;0,5;2;0,13849999999999996;0,1412;0,11119999999999997;0,09699999999999998;0,09699999999999998
mnist_3;0,5;3;0,12819999999999998;0,12380000000000002;0,10419999999999996;0,09050000000000002;0,09150000000000003
mnist_3;0,5;4;0,11050000000000004;0,11980000000000002;0,09319999999999995;0,09079999999999999;0,09079999999999999
mnist_3;0,5;5;0,11850000000000005;0,1018;0,09099999999999997;0,08379999999999999;0,08320000000000005
mnist_3;0,5;6;0,11050000000000004;0,10950000000000004;0,08499999999999996;0,08399999999999996;0,08079999999999998
mnist_3;0,5;7;0,12549999999999994;0,12819999999999998;0,10819999999999996;0,10050000000000003;0,10099999999999998
mnist_3;0,5;8;0,10819999999999996;0,11450000000000005;0,08850000000000002;0,07720000000000005;0,07699999999999996
mnist_3;0,5;9;0,12949999999999995;0,13219999999999998;0,10899999999999999;0,09650000000000003;0,09599999999999997
mnist_3;0,75;0;0,06420000000000003;0,08020000000000005;0,0605;0,052200000000000024;0,05279999999999996
mnist_3;0,75;1;0,08650000000000002;0,09499999999999997;0,07850000000000001;0,06520000000000004;0,06499999999999995
mnist_3;0,75;2;0,07479999999999998;0,09450000000000003;0,07120000000000004;0,053200000000000025;0,053200000000000025
mnist_3;0,75;3;0,07250000000000001;0,09119999999999995;0,06899999999999995;0,05500000000000005;0,05600000000000005
mnist_3;0,75;4;0,07220000000000004;0,08799999999999997;0,06779999999999997;0,056499999999999995;0,057499999999999996
mnist_3;0,75;5;0,06820000000000004;0,08050000000000002;0,0665;0,05879999999999996;0,05879999999999996
mnist_3;0,75;6;0,06679999999999997;0,0958;0,07150000000000001;0,056499999999999995;0,05779999999999996
mnist_3;0,75;7;0,07820000000000005;0,09119999999999995;0,07450000000000001;0,06399999999999995;0,06479999999999997
mnist_3;0,75;8;0,06379999999999997;0,08620000000000005;0,0605;0,050799999999999956;0,05179999999999996
mnist_3;0,75;9;0,07099999999999995;0,08779999999999999;0,06499999999999995;0,0635;0,0635
mnist_3;0,95;0;0,01849999999999996;0,030000000000000027;0,018000000000000016;0,014800000000000035;0,014800000000000035
mnist_3;0,95;1;0,02300000000000002;0,03080000000000005;0,020199999999999996;0,01980000000000004;0,020000000000000018
mnist_3;0,95;2;0,021499999999999964;0,022800000000000042;0,017800000000000038;0,01649999999999996;0,016800000000000037
mnist_3;0,95;3;0,02180000000000004;0,024800000000000044;0,020499999999999963;0,019199999999999995;0,019000000000000017
mnist_3;0,95;4;0,02200000000000002;0,025800000000000045;0,02100000000000002;0,01980000000000004;0,019499999999999962
mnist_3;0,95;5;0,02180000000000004;0,025800000000000045;0,01980000000000004;0,02080000000000004;0,020499999999999963
mnist_3;0,95;6;0,024499999999999966;0,027200000000000002;0,022199999999999998;0,02200000000000002;0,020499999999999963
mnist_3;0,95;7;0,024499999999999966;0,035499999999999976;0,022800000000000042;0,01849999999999996;0,01849999999999996
mnist_3;0,95;8;0,01849999999999996;0,025800000000000045;0,017000000000000015;0,015800000000000036;0,015499999999999958
mnist_3;0,95;9;0,02180000000000004;0,0252;0,01980000000000004;0,019000000000000017;0,01880000000000004
mushroom;0,05;0;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,0494;0,048699999999999966
mushroom;0,05;1;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05159999999999998;0,05289999999999995
mushroom;0,05;2;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05059999999999998;0,05289999999999995
mushroom;0,05;3;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05159999999999998;0,052000000000000046
mushroom;0,05;4;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05289999999999995;0,053200000000000025
mushroom;0,05;5;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05489999999999995;0,05520000000000003
mushroom;0,05;6;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,05779999999999996;0,06269999999999998
mushroom;0,05;7;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,049699999999999966;0,05159999999999998
mushroom;0,05;8;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,06589999999999996;0,06920000000000004
mushroom;0,05;9;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,04800000000000004;0,0474
mushroom;0,25;0;0,05789999999999995;0,25;0,03810000000000002;0,04090000000000005;0,03959999999999997
mushroom;0,25;1;0,06479999999999997;0,25;0,036800000000000055;0,0494;0,04910000000000003
mushroom;0,25;2;0,06940000000000002;0,25;0,0494;0,05920000000000003;0,05940000000000001
mushroom;0,25;3;0,09540000000000004;0,24850000000000005;0,048900000000000055;0,07509999999999994;0,07950000000000002
mushroom;0,25;4;0,06510000000000005;0,25;0,04910000000000003;0,05449999999999999;0,05449999999999999
mushroom;0,25;5;0,058599999999999985;0,25;0,04269999999999996;0,05300000000000005;0,053200000000000025
mushroom;0,25;6;0,05579999999999996;0,25;0,040100000000000025;0,05679999999999996;0,05740000000000001
mushroom;0,25;7;0,06789999999999996;0,25;0,04420000000000002;0,05610000000000004;0,05579999999999996
mushroom;0,25;8;0,07950000000000002;0,25;0,05920000000000003;0,06459999999999999;0,06479999999999997
mushroom;0,25;9;0,05679999999999996;0,25;0,031100000000000017;0,042200000000000015;0,041200000000000014
mushroom;0,5;0;0,05879999999999996;0,07179999999999997;0,040000000000000036;0,037799999999999945;0,036800000000000055
mushroom;0,5;1;0,07099999999999995;0,062000000000000055;0,048799999999999955;0,031200000000000006;0,031200000000000006
mushroom;0,5;2;0,06920000000000004;0,06820000000000004;0,059799999999999964;0,04479999999999995;0,04279999999999995
mushroom;0,5;3;0,08750000000000002;0,09499999999999997;0,06299999999999994;0,043200000000000016;0,04200000000000004
mushroom;0,5;4;0,05720000000000003;0,060799999999999965;0,05479999999999996;0,03200000000000003;0,03200000000000003
mushroom;0,5;5;0,06320000000000003;0,06779999999999997;0,05279999999999996;0,04300000000000004;0,04300000000000004
mushroom;0,5;6;0,044499999999999984;0,08479999999999999;0,03300000000000003;0,033499999999999974;0,03200000000000003
mushroom;0,5;7;0,054200000000000026;0,06679999999999997;0,03700000000000003;0,02980000000000005;0,027800000000000047
mushroom;0,5;8;0,06499999999999995;0,06579999999999997;0,046499999999999986;0,03249999999999997;0,035800000000000054
mushroom;0,5;9;0,046499999999999986;0,05700000000000005;0,02949999999999997;0,03049999999999997;0,02980000000000005
mushroom;0,75;0;0,035499999999999976;0,05900000000000005;0,03249999999999997;0,019199999999999995;0,01849999999999996
mushroom;0,75;1;0,035800000000000054;0,06000000000000005;0,03720000000000001;0,015499999999999958;0,015199999999999991
mushroom;0,75;2;0,03649999999999998;0,05379999999999996;0,03649999999999998;0,01980000000000004;0,019000000000000017
mushroom;0,75;3;0,04749999999999999;0,04049999999999998;0,03320000000000001;0,01749999999999996;0,01749999999999996
mushroom;0,75;4;0,03600000000000003;0,03849999999999998;0,03320000000000001;0,014499999999999957;0,014800000000000035
mushroom;0,75;5;0,04079999999999995;0,04420000000000002;0,03080000000000005;0,01880000000000004;0,01980000000000004
mushroom;0,75;6;0,04620000000000002;0,052000000000000046;0,04420000000000002;0,02180000000000004;0,02100000000000002
mushroom;0,75;7;0,03749999999999998;0,05120000000000002;0,03720000000000001;0,015499999999999958;0,015499999999999958
mushroom;0,75;8;0,039000000000000035;0,033499999999999974;0,030200000000000005;0,016800000000000037;0,016800000000000037
mushroom;0,75;9;0,034499999999999975;0,04500000000000004;0,03400000000000003;0,017199999999999993;0,016800000000000037
mushroom;0,95;0;0,014000000000000012;0,050000000000000044;0,015800000000000036;0,0040000000000000036;0,007000000000000006
mushroom;0,95;1;0,013800000000000034;0,050000000000000044;0,016000000000000014;0,0048000000000000265;0,0048000000000000265
mushroom;0,95;2;0,01419999999999999;0,050000000000000044;0,013800000000000034;0,0050000000000000044;0,0048000000000000265
mushroom;0,95;3;0,016800000000000037;0,04949999999999999;0,017000000000000015;0,0030000000000000027;0,0038000000000000256
mushroom;0,95;4;0,013000000000000012;0,050000000000000044;0,012199999999999989;0,0024999999999999467;0,0024999999999999467
mushroom;0,95;5;0,01200000000000001;0,050000000000000044;0,014499999999999957;0,0020000000000000018;0,0021999999999999797
mushroom;0,95;6;0,010000000000000009;0,050000000000000044;0,01319999999999999;0,0028000000000000247;0,0034999999999999476
mushroom;0,95;7;0,01419999999999999;0,04149999999999998;0,012800000000000034;0,0014999999999999458;0,005800000000000027
mushroom;0,95;8;0,01100000000000001;0,050000000000000044;0,009199999999999986;0,0021999999999999797;0,0028000000000000247
mushroom;0,95;9;0,012199999999999989;0,050000000000000044;0,011800000000000033;0,0014999999999999458;0,0018000000000000238
pageblock;0,05;0;0,054200000000000026;0,05830000000000002;0,054200000000000026;0,1854;0,2229
pageblock;0,05;1;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,050000000000000044;0,12919999999999998
pageblock;0,05;2;0,08750000000000002;0,08750000000000002;0,05620000000000003;0,11880000000000002;0,16669999999999996
pageblock;0,05;3;0,050000000000000044;0,052100000000000035;0,050000000000000044;0,050000000000000044;0,08540000000000003
pageblock;0,05;4;0,050000000000000044;0,04579999999999995;0,050000000000000044;0,10209999999999997;0,11460000000000004
pageblock;0,05;5;0,07709999999999995;0,10209999999999997;0,06669999999999998;0,125;0,12919999999999998
pageblock;0,05;6;0,07709999999999995;0,08120000000000005;0,07079999999999997;0,07499999999999996;0,07499999999999996
pageblock;0,05;7;0,052100000000000035;0,050000000000000044;0,050000000000000044;0,052100000000000035;0,05620000000000003
pageblock;0,05;8;0,0938;0,06040000000000001;0,06040000000000001;0,08540000000000003;0,08330000000000004
pageblock;0,05;9;0,07499999999999996;0,07079999999999997;0,06040000000000001;0,08330000000000004;0,19999999999999996
pageblock;0,25;0;0,17320000000000002;0,1291;0,11439999999999995;0,17159999999999997;0,1765
pageblock;0,25;1;0,14870000000000005;0,09970000000000001;0,10619999999999996;0,1471;0,1765
pageblock;0,25;2;0,1977;0,16500000000000004;0,17810000000000004;0,20909999999999995;0,19610000000000005
pageblock;0,25;3;0,24839999999999995;0,08499999999999996;0,1471;0,25;0,25
pageblock;0,25;4;0,25329999999999997;0,11599999999999999;0,15849999999999997;0,19120000000000004;0,20750000000000002
pageblock;0,25;5;0,21899999999999997;0,1634;0,16180000000000005;0,19610000000000005;0,19440000000000002
pageblock;0,25;6;0,20099999999999996;0,15849999999999997;0,17159999999999997;0,1977;0,19940000000000002
pageblock;0,25;7;0,17810000000000004;0,0817;0,1078;0,13890000000000002;0,1372
pageblock;0,25;8;0,18789999999999996;0,10460000000000003;0,13560000000000005;0,19610000000000005;0,19120000000000004
pageblock;0,25;9;0,20420000000000005;0,1765;0,16669999999999996;0,2108;0,2108
pageblock;0,5;0;0,16300000000000003;0,11519999999999997;0,10870000000000002;0,1109;0,10870000000000002
pageblock;0,5;1;0,16849999999999998;0,11850000000000005;0,09670000000000001;0,1261;0,13370000000000004
pageblock;0,5;2;0,21740000000000004;0,13590000000000002;0,13149999999999995;0,14239999999999997;0,1402
pageblock;0,5;3;0,137;0,08479999999999999;0,07609999999999995;0,10650000000000004;0,10650000000000004
pageblock;0,5;4;0,1794;0,125;0,11960000000000004;0,137;0,13590000000000002
pageblock;0,5;5;0,1804;0,11960000000000004;0,11299999999999999;0,11739999999999995;0,11960000000000004
pageblock;0,5;6;0,18589999999999995;0,13480000000000003;0,13039999999999996;0,1391;0,13260000000000005
pageblock;0,5;7;0,15439999999999998;0,11739999999999995;0,10650000000000004;0,12390000000000001;0,12060000000000004
pageblock;0,5;8;0,17390000000000005;0,11299999999999999;0,10760000000000003;0,14239999999999997;0,1402
pageblock;0,5;9;0,17279999999999995;0,14570000000000005;0,14780000000000004;0,14670000000000005;0,14890000000000003
pageblock;0,75;0;0,1038;0,09950000000000003;0,08209999999999995;0,0706;0,0706
pageblock;0,75;1;0,11470000000000002;0,11250000000000004;0,08750000000000002;0,0837;0,08209999999999995
pageblock;0,75;2;0,12719999999999998;0,13319999999999999;0,09460000000000002;0,09019999999999995;0,07940000000000003
pageblock;0,75;3;0,09399999999999997;0,119;0,07720000000000005;0,06630000000000003;0,06579999999999997
pageblock;0,75;4;0,11409999999999998;0,12829999999999997;0,08909999999999996;0,08750000000000002;0,08699999999999997
pageblock;0,75;5;0,12119999999999997;0,10599999999999998;0,09509999999999996;0,07989999999999997;0,08099999999999996
pageblock;0,75;6;0,11199999999999999;0,12009999999999998;0,0978;0,08420000000000005;0,08420000000000005
pageblock;0,75;7;0,09840000000000004;0,10219999999999996;0,07940000000000003;0,08750000000000002;0,08750000000000002
pageblock;0,75;8;0,10870000000000002;0,09840000000000004;0,07989999999999997;0,07550000000000001;0,07720000000000005
pageblock;0,75;9;0,11199999999999999;0,11850000000000005;0,10160000000000002;0,08640000000000003;0,08640000000000003
pageblock;0,95;0;0,03310000000000002;0,050000000000000044;0,02969999999999995;0,02969999999999995;0,02859999999999996
pageblock;0,95;1;0,03290000000000004;0,050000000000000044;0,026100000000000012;0,02839999999999998;0,02739999999999998
pageblock;0,95;2;0,028000000000000025;0,050000000000000044;0,026499999999999968;0,027599999999999958;0,028000000000000025
pageblock;0,95;3;0,025399999999999978;0,050000000000000044;0,024399999999999977;0,025000000000000022;0,025399999999999978
pageblock;0,95;4;0,029299999999999993;0,050000000000000044;0,026900000000000035;0,026100000000000012;0,02629999999999999
pageblock;0,95;5;0,031200000000000006;0,050000000000000044;0,026699999999999946;0,026900000000000035;0,026100000000000012
pageblock;0,95;6;0,02949999999999997;0,050000000000000044;0,02949999999999997;0,027100000000000013;0,02629999999999999
pageblock;0,95;7;0,03200000000000003;0,050000000000000044;0,026100000000000012;0,027800000000000047;0,028200000000000003
pageblock;0,95;8;0,03080000000000005;0,050000000000000044;0,022599999999999953;0,029299999999999993;0,0252
pageblock;0,95;9;0,033299999999999996;0,050000000000000044;0,02739999999999998;0,03080000000000005;0,031000000000000028
shuttle;0,05;0;0,01419999999999999;0,007000000000000006;0,007800000000000029;0,011800000000000033;0,009800000000000031
shuttle;0,05;1;0,05120000000000002;0,010800000000000032;0,011800000000000033;0,016199999999999992;0,01649999999999996
shuttle;0,05;2;0,030000000000000027;0,01100000000000001;0,011499999999999955;0,015499999999999958;0,0252
shuttle;0,05;3;0,05020000000000002;0,008199999999999985;0,009199999999999986;0,01200000000000001;0,010800000000000032
shuttle;0,05;4;0,05049999999999999;0,009199999999999986;0,012499999999999956;0,03080000000000005;0,028200000000000003
shuttle;0,05;5;0,024800000000000044;0,009499999999999953;0,010800000000000032;0,014499999999999957;0,013499999999999956
shuttle;0,05;6;0,05049999999999999;0,006800000000000028;0,011199999999999988;0,016800000000000037;0,020499999999999963
shuttle;0,05;7;0,052000000000000046;0,007199999999999984;0,011199999999999988;0,017199999999999993;0,01980000000000004
shuttle;0,05;8;0,0262;0,010499999999999954;0,01100000000000001;0,01749999999999996;0,03080000000000005
shuttle;0,05;9;0,05049999999999999;0,009800000000000031;0,014499999999999957;0,020000000000000018;0,020000000000000018
shuttle;0,25;0;0,01419999999999999;0,011499999999999955;0,009800000000000031;0,01200000000000001;0,01200000000000001
shuttle;0,25;1;0,015199999999999991;0,013800000000000034;0,01419999999999999;0,018000000000000016;0,01849999999999996
shuttle;0,25;2;0,02080000000000004;0,016199999999999992;0,015000000000000013;0,020499999999999963;0,03820000000000001
shuttle;0,25;3;0,012800000000000034;0,011499999999999955;0,011499999999999955;0,01319999999999999;0,01319999999999999
shuttle;0,25;4;0,02100000000000002;0,013000000000000012;0,013499999999999956;0,018000000000000016;0,017800000000000038
shuttle;0,25;5;0,015199999999999991;0,010499999999999954;0,00880000000000003;0,014000000000000012;0,014000000000000012
shuttle;0,25;6;0,0262;0,016000000000000014;0,01319999999999999;0,026000000000000023;0,028000000000000025
shuttle;0,25;7;0,01749999999999996;0,013000000000000012;0,01200000000000001;0,015000000000000013;0,017000000000000015
shuttle;0,25;8;0,028800000000000048;0,013499999999999956;0,013499999999999956;0,0232;0,025800000000000045
shuttle;0,25;9;0,01749999999999996;0,015499999999999958;0,015199999999999991;0,015499999999999958;0,041200000000000014
shuttle;0,5;0;0,017199999999999993;0,011800000000000033;0,01200000000000001;0,015199999999999991;0,014000000000000012
shuttle;0,5;1;0,01849999999999996;0,014499999999999957;0,01200000000000001;0,017800000000000038;0,018000000000000016
shuttle;0,5;2;0,020199999999999996;0,017000000000000015;0,011499999999999955;0,02080000000000004;0,020199999999999996
shuttle;0,5;3;0,01649999999999996;0,01319999999999999;0,016800000000000037;0,018000000000000016;0,01749999999999996
shuttle;0,5;4;0,02100000000000002;0,012800000000000034;0,009800000000000031;0,015800000000000036;0,01649999999999996
shuttle;0,5;5;0,017000000000000015;0,014000000000000012;0,01200000000000001;0,017199999999999993;0,016000000000000014
shuttle;0,5;6;0,017800000000000038;0,010499999999999954;0,009000000000000008;0,016800000000000037;0,016800000000000037
shuttle;0,5;7;0,01980000000000004;0,01319999999999999;0,01200000000000001;0,018000000000000016;0,018000000000000016
shuttle;0,5;8;0,027200000000000002;0,013499999999999956;0,009499999999999953;0,02200000000000002;0,02200000000000002
shuttle;0,5;9;0,02080000000000004;0,015199999999999991;0,013800000000000034;0,018199999999999994;0,017800000000000038
shuttle;0,75;0;0,009000000000000008;0,005199999999999982;0,0021999999999999797;0,006000000000000005;0,014499999999999957
shuttle;0,75;1;0,010199999999999987;0,0040000000000000036;0,005800000000000027;0,009199999999999986;0,009499999999999953
shuttle;0,75;2;0,019499999999999962;0,0044999999999999485;0,0034999999999999476;0,015499999999999958;0,016000000000000014
shuttle;0,75;3;0,010000000000000009;0,008000000000000007;0,0041999999999999815;0,011499999999999955;0,011499999999999955
shuttle;0,75;4;0,019499999999999962;0,006000000000000005;0,006000000000000005;0,014800000000000035;0,01200000000000001
shuttle;0,75;5;0,009800000000000031;0,0031999999999999806;0,0048000000000000265;0,005800000000000027;0,026800000000000046
shuttle;0,75;6;0,01849999999999996;0,005499999999999949;0,0038000000000000256;0,013000000000000012;0,012199999999999989
shuttle;0,75;7;0,0232;0,006800000000000028;0,0041999999999999815;0,01100000000000001;0,01100000000000001
shuttle;0,75;8;0,01200000000000001;0,0048000000000000265;0,0020000000000000018;0,014499999999999957;0,009499999999999953
shuttle;0,75;9;0,016199999999999992;0,007800000000000029;0,0041999999999999815;0,014800000000000035;0,014800000000000035
shuttle;0,95;0;0,007000000000000006;0,0030000000000000027;0,0011999999999999789;0,0014999999999999458;0,0018000000000000238
shuttle;0,95;1;0,005800000000000027;0,0028000000000000247;0,0010000000000000009;0,00019999999999997797;0,0041999999999999815
shuttle;0,95;2;0,011199999999999988;0,008000000000000007;0,0040000000000000036;0,0010000000000000009;0,0010000000000000009
shuttle;0,95;3;0,007800000000000029;0,005499999999999949;0,0021999999999999797;0,0010000000000000009;0,0010000000000000009
shuttle;0,95;4;0,01319999999999999;0,0048000000000000265;0,0028000000000000247;0,0028000000000000247;0,0030000000000000027
shuttle;0,95;5;0,0038000000000000256;0,0014999999999999458;0,0014999999999999458;0,0020000000000000018;0,0020000000000000018
shuttle;0,95;6;0,008000000000000007;0,0028000000000000247;0,0014999999999999458;0,0028000000000000247;0,0024999999999999467
shuttle;0,95;7;0,008199999999999985;0,0040000000000000036;0,0024999999999999467;0,0018000000000000238;0,0018000000000000238
shuttle;0,95;8;0,006800000000000028;0,00649999999999995;0,0024999999999999467;0,0004999999999999449;0,0018000000000000238
shuttle;0,95;9;0,007000000000000006;0,0048000000000000265;0,0040000000000000036;0,0010000000000000009;0,0010000000000000009
spambase;0,05;0;0,05400000000000005;0,055400000000000005;0,050000000000000044;0,05269999999999997;0,129
spambase;0,05;1;0,0514;0,04930000000000001;0,04800000000000004;0,06220000000000003;0,08109999999999995
spambase;0,05;2;0,05400000000000005;0,043200000000000016;0,04730000000000001;0,08240000000000003;0,09319999999999995
spambase;0,05;3;0,05679999999999996;0,04590000000000005;0,04859999999999998;0,07299999999999995;0,07499999999999996
spambase;0,05;4;0,055400000000000005;0,032399999999999984;0,04859999999999998;0,06420000000000003;0,06620000000000004
spambase;0,05;5;0,055400000000000005;0,0595;0,05269999999999997;0,08109999999999995;0,08309999999999995
spambase;0,05;6;0,055400000000000005;0,035800000000000054;0,04390000000000005;0,06220000000000003;0,06220000000000003
spambase;0,05;7;0,052000000000000046;0,050000000000000044;0,04390000000000005;0,05469999999999997;0,05400000000000005
spambase;0,05;8;0,05610000000000004;0,04190000000000005;0,04859999999999998;0,06620000000000004;0,07840000000000003
spambase;0,05;9;0,050000000000000044;0,04390000000000005;0,04930000000000001;0,060799999999999965;0,060799999999999965
spambase;0,25;0;0,14539999999999997;0,09289999999999998;0,11360000000000003;0,1279;0,1311
spambase;0,25;1;0,14970000000000006;0,09340000000000004;0,11839999999999995;0,13690000000000002;0,13429999999999997
spambase;0,25;2;0,17410000000000003;0,09770000000000001;0,13;0,121;0,13
spambase;0,25;3;0,13270000000000004;0,09870000000000001;0,12739999999999996;0,138;0,13429999999999997
spambase;0,25;4;0,15180000000000005;0,10929999999999995;0,11729999999999996;0,13429999999999997;0,13219999999999998
spambase;0,25;5;0,13849999999999996;0,11680000000000001;0,12949999999999995;0,1412;0,1412
spambase;0,25;6;0,12419999999999998;0,09240000000000004;0,11250000000000004;0,10929999999999995;0,11250000000000004
spambase;0,25;7;0,13270000000000004;0,10029999999999994;0,10929999999999995;0,11409999999999998;0,11360000000000003
spambase;0,25;8;0,16510000000000002;0,08860000000000001;0,10350000000000004;0,13219999999999998;0,14700000000000002
spambase;0,25;9;0,1492;0,1189;0,13480000000000003;0,14700000000000002;0,1422
